SKU,ITEMID,DESCRIPTION,VENDOR,CAT,QUANTITY,PRICE,WEIGHT,SIZE,UNIT,SUB-CATEGORY,STATUS,UPC
136044,SFPGLCLHSMST,StarTech SFPGLCLHSMST 1.25Gbps Gigabit Fiber SFP Transceiver SM LC 10km Retail,StarTech.com,AC, 0,59.48,0.11,EA,LB,AC,ACTIVE,065030850643
136045,SFP10GSRST,StarTech SFP10GSRST 11.1Gbps 850nm SFP+ Fiber Transceiver Module LC w DDM 300m,StarTech.com,AC, 0,232.71,0.11,EA,LB,AC,ACTIVE,065030850797
136048,NF-A4X10,Noctua Fan NF-A4x10 40x40x10mm A-Series Blades with AAO Frame SSO2 Bearing Fan,Noctua,FN, 21,15.77,0.47,EA,LB,FAN,ACTIVE,842431014054
136049,NF-A9X14,Noctua Fan NF-A9x14 92x92x14mm 4Pin PWM SSO2 Bearing A-Series Blade Geometry,Noctua,FN, 54,21.24,0.61,EA,LB,FAN,ACTIVE,842431014177
136050,NF-A6X25,Noctua Fan NF-A6x25 60x60x25mm A-Series Blades with AAO Frame SSO2 Bearing Fan,Noctua,FN, 56,15.57,0.56,EA,LB,FAN,ACTIVE,842431014061
136052,N6PATCH50GN,StarTech Cable N6PATCH50GN 50ft Cat6 Green Snagless RJ45 UTP Patch Cable Retail,StarTech.com,CB, 0,16.91,1.15,EA,LB,CBN,ACTIVE,065030838627
136078,HD2VGAA2,StarTech HD2VGAA2 HDMI to VGA Converter AUD f PC NB Ultrabook 1920x1200 Retail,StarTech.com,AC, 0,40.98,0.14,EA,LB,AC,ACTIVE,065030850995
136155,AP9571A,APC UPS AP9571A Rack PDU Basic 1U 16A 200V 208V 230V IEC 320 C13 Black Bare,APC,UP, 0,275.50,8.00,EA,LB,SUR,ACTIVE,731304272755
136174,CB-US0011-S2,SIIG Cable CB-US0011-S2 USB 2.0 B-Type to 5-Pin Header Cable RoHS Brown Box,SIIG,CB, 0,4.60,0.06,EA,LB,CBE,ACTIVE,662774017648
136191,DRW-24F1ST,Asus DRW-24F1ST DVDRW SATA 24X Black Bulk pack with plastic bag only.,ASUS TeK,OD, 56,17.22,1.35,EA,LB,DVR,ACTIVE,886227440573
136199,USBDUP12,StarTech USBDUP12 1:2 Standalone USB 2.0 Flash Drive Duplicator Copier Retail,StarTech.com,AC, 0,168.09,1.21,EA,LB,HDA,ACTIVE,065030849944
136350,TL-SG1008P,TP-Link Switch TL-SG1008P 8PT Gigabit Desktop Switch w 4PT PoE 10 100 1000Mbps,TP-Link,NT, 4,61.59,3.00,EA,LB,NTS,ACTIVE,845973021160
136409,WMK-042,ViewSonic Accessory WMK-042 Short Throw Wall Mount Kit for PJD8333S PJD8633WS,ViewSonic,AC, 0,277.71,13.00,EA,LB,AC,ACTIVE,766907721713
136452,SI-PEX40058,SYBA CC SI-PEX40058 4PT SATA III 6Gb s PCIE RAID Full+Low Profile Brackets RTL,SYBA,CC, 0,44.63,0.37,EA,LB,CCR,ACTIVE,810154016815
136457,SI-PEX40060,SYBA CC SI-PEX40060 2PT eSATA SATAIII 6 3 1.5Gbps PCIE Marvell Profile Bracket,SYBA,CC, 0,21.96,0.30,EA,LB,CCA,ACTIVE,810154016839
136460,SI-PEX40062,SYBA CC SI-PEX40062 4PT SATA III 6Gb s PCIE Full Low Profile Brackets Retail,SYBA,CC, 0,40.66,0.36,EA,LB,CCA,ACTIVE,810154016853
136461,SI-ADA40067,SYBA Accessory SI-ADA40067 70mm mSATA SSD to 2.5 SATA Converter Adapter RTL,SYBA,AC, 0,14.52,0.14,EA,LB,AC,ACTIVE,810154015436
136462,SI-PEX40063,SYBA CC SI-PEX40063 4PT SATA III 6Gb s PCIE Full Low Profile Brackets Retail,SYBA,CC, 0,40.66,0.37,EA,LB,CCA,ACTIVE,810154016860
136464,SI-PEX40064,SYBA CC SI-PEX40064 4PT SATA III 5Gb s PCIE with Full Low Profile Brackets RTL,SYBA,CC, 0,33.86,0.37,EA,LB,CCA,ACTIVE,810154016877
136465,SI-PEX40065,SYBA CC SI-PEX40065 4PT SATA III 6Gb s PCIE with Full Low Profile Brackets RTL,SYBA,CC, 0,33.86,0.35,EA,LB,CCA,ACTIVE,810154016884
136552,ST121UTPDVI,StarTech Accessory ST121UTPDVI DVI Video Extender Over Cat 5 UTP Retail,StarTech.com,AC, 0,212.03,1.46,EA,LB,VAC,ACTIVE,065030819848
136560,SAS808782P50,StarTech SAS808782P50 50cm Serial Attached SCSI miniSAS SFF-8087 to 4xSFF8482,StarTech.com,CB, 0,42.58,0.22,EA,LB,CBI,ACTIVE,065030848039
136589,C6PATCH8BK,StarTech Cable C6PATCH8BK 8ft Cat 6 Black Molded RJ45 UTP Gigabit Patch Retail,StarTech.com,CB, 0,5.83,0.24,EA,LB,CBN,ACTIVE,065030804103
136705,SC-SA0R11-S1,SIIG Controller Card SC-SA0R11-S1 SATA 6Gb s 4Port PCIE Dual Profile Brown,SIIG,CC, 0,76.46,1.00,EA,LB,CCA,ACTIVE,662774017808
136716,L5-25201-00,LSI Logic CB L5-25201-00 CBL-SFF8644-20M 2M SFF8644 to SFF8644 Mini SAS Bare,LSI Logic,CB, 0,172.48,3.00,EA,LB,CBE,ACTIVE,830343007042
136717,L5-25196-00,LSI Logic CB L5-25196-00 1.0M SFF8644 to SFF8088 (MiniSAS HD to Mini SAS) Bare,LSI Logic,CB, 0,134.50,3.00,EA,LB,CBI,ACTIVE,830343007004
136718,L5-25198-00,LSI Logic CB L5-25198-00 CBL-SFF8644-10M 1M SFF8644 to SFF8644 Mini SAS Bare,LSI Logic,CB, 0,142.32,3.00,EA,LB,CBE,ACTIVE,830343007035
136719,L5-25194-00,LSI Logic CB L5-25194-00 CBL-SFF8644-8088-60M 6M SFF8644 to SFF8088 Mini SAS,LSI Logic,CB, 0,324.98,2.20,EA,LB,CBE,ACTIVE,830343007028
136720,L5-25199-00,LSI Logic CVB L5-25199-00 2.0M SFF8644 to SFF8088 (MiniSAS HD to Mini SAS) Bare,LSI Logic,CB, 0,166.22,3.00,EA,LB,CBI,ACTIVE,830343007011
136722,920-004536,Logitech Keyboard Mouse 920-004536 Wireless Combo MK270 2.4GHz Black Retail,Logitech,KB, 0,31.46,1.85,EA,LB,$KM,ACTIVE,097855089816
136728,AXXCBL880SATA,Intel AXXCBL880SATA 880mm SATA ODD cable AXXCBL880SATA Single Retail,Intel,CB, 0,4.91,0.05,EA,LB,CBE,ACTIVE,735858250290
136846,USBDVI4N1A10,StarTech Cable USBDVI4N1A10 10ft 4-in-1 USB DVI KVM Cable w Audio+Microphone,StarTech.com,CB, 0,22.12,1.87,EA,LB,CBE,ACTIVE,065030815918
136908,2280100-R,Adaptec 2280100-R 0.8M Internal Mini Serial SCSIx4 SFF-8643 to 4x1 Serial SCSI,Adaptec,CB, 0,30.80,0.55,EA,LB,CBI,ACTIVE,760884157077
136922,R750,HighPoint Rocket 750 The Industrys First Lowest-Cost 40-Port SATA 6Gb s HBA,HighPoint,CC, 0,878.45,1.71,EA,LB,CCA,ACTIVE,643653750016
136924,VSK3000E-U3,Antec VSK3000E-U3 Value Solution mATX Tower 2 1 (2)Bays USB3.0 HD Audio BK,Antec,CS, 0,40.61,19.00,EA,LB,CSM,ACTIVE,761345920339
136928,C6PATCH35OR,Startech Cable C6PATCH35OR 35ft Cat6 Molded RJ45 UTP Gigabit Patch Orange RTL,StarTech.com,CB, 0,12.78,1.01,EA,LB,CBN,ACTIVE,065030839082
136929,C6PATCH6PL,Startech Cable C6PATCH6PL 6ft Cat6 Molded RJ45 UTP Gigabit Patch Purple Retail,StarTech.com,CB, 0,5.44,0.20,EA,LB,CBN,ACTIVE,065030838993
136931,MDP2DVI3,StarTech AC MDP2DVI3 Mini DisplayPort to DVI Video Adapter Converter Black RTL,StarTech.com,AC, 0,14.29,0.28,EA,LB,VAC,ACTIVE,065030848695
136932,USB2HAB65AC,StarTech Cable USB2HAB65AC 20m 65ft Active USB2.0 A to B Cable Male Male RTL,StarTech.com,CB, 0,46.81,2.10,EA,LB,CBE,ACTIVE,065030850025
136933,USB32HDEH,StarTech USB32HDEH USB3.0 to HDMI External Video Card Multi Monitor Adapter,StarTech.com,AC, 0,116.23,0.51,EA,LB,VAC,ACTIVE,065030850629
136934,HDMM15,StarTech Cable HDMM15 15ft High Speed HDMI to HDMI M M Black Retail,StarTech.com,CB, 29,14.63,0.54,EA,LB,CBE,ACTIVE,065030849821
136935,USB32VGAEH,StarTech USB32VGAEH USB3 to VGA External Video Card Multi Monitor Adapter RTL,StarTech.com,AC, 0,72.87,0.51,EA,LB,VAC,ACTIVE,065030850612
137059,GO-SW-5GE,D-Link Network GO-SW-5GE 5Port Unmanaged Gigabit Desktop Metal Retail,D-Link,NT, 0,28.85,1.37,EA,LB,NTS,ACTIVE,790069388705
137093,51MF4115AA002,Creative Labs Speaker 51MF4115AA002 Inspire T6300 5.1 Speaker System for Gaming,Creative Labs,SP, 0,76.27,12.00,EA,LB,SPK,ACTIVE,054651180307
137137,RTK-015,Rosewill Accessory RTK-015 15 Piece Standard Computer Tool Kit Retail,Rosewill,AC, 0,14.58,1.30,EA,LB,AC,ACTIVE,898745009378
137362,RANGER-M,Rosewill Case RANGER-M MicroATX Mini Tower USB2.0 120mm 80mm Fan w Blue LED,Rosewill,CS, 0,47.44,17.00,EA,LB,CSD,ACTIVE,898745017878
137381,MNHD2VGAE2,StarTech MNHD2VGAE2 MiniHDMI to VGA ADP Converter f Digital Still Cam Video,StarTech.com,AC, 0,40.26,0.47,EA,LB,AC,ACTIVE,065030850988
137383,MCHD2VGAE2,StarTech MCHD2VGAE2 MicroHDMI VGA Adapter Converter Smartphone Ultrabook Table,StarTech.com,AC, 0,39.47,0.07,EA,LB,AC,ACTIVE,065030850971
137386,HD2VGAE2,StarTech HD2VGAE2 HDMI to VGA Adapter Converter f Desktop PC Laptop Ultrabook,StarTech.com,AC, 0,36.69,1.00,EA,LB,AC,ACTIVE,065030850926
137470,CE-CM0612-S1,SIIG Accessory CE-CM0612-S1 Component Video Audio to HDMI Converter Retail,SIIG,AC, 0,94.18,0.93,EA,LB,AC,ACTIVE,662774014852
137524,AOC-STG-B4S,Supermicro AOC-STG-b4S 4Port 10G Ethernet PCIE 3.0 RoHS Add-on Card LP Retail,Supermicro,IO, 1,515.39,1.00,EA,LB,IO,ACTIVE,672042132379
137529,SD-AUD20066,SYBA Accessory SD-AUD20066 USB2.0 Stereo Sound Adapter with Mic Input W7 Ready,SYBA,AC, 0,7.50,0.13,EA,LB,AC,ACTIVE,810154014484
137748,AKB-440UB,Adesso Keyboard AKB-440UB SlimTouch Desktop Full Size Touchpad Keyboard Retail,Adesso,KB, 16,55.66,2.50,EA,LB,KBU,ACTIVE,783750003612
137767,WKB-1500GB,Adesso WKB-1500GB 2.4GHz Wireless Ergo Keyboard and Laser Mouse Combo Retail,Adesso,KB, 1,64.37,4.01,EA,LB,$KM,ACTIVE,783750005524
137782,AKB-110B,Adesso Keyboard AKB-110B USB & PS 2 EasyTouch Mini Keyboard Black Retail,Adesso,KB, 17,29.45,1.32,EA,LB,KBU,ACTIVE,783750003797
137800,IMOUSE M300W,Adesso Mouse iMouse M300W 3 Buttons Bluetooth Wireless Optical Mouse Retail,Adesso,MC, 17,21.52,0.54,EA,LB,MCC,ACTIVE,783750005487
137805,GP-410UB,Adesso GP-410UB Smart Cat 4 Button USB Touchpad Retail,Adesso,AC, 0,77.64,0.56,EA,LB,AC,ACTIVE,783750002714
137807,HC-3003US,Adesso MC HC-3003US USB 3 Button Desktop Optical Scroll Mouse Retail,Adesso,MC, 14,6.43,0.25,EA,LB,MCU,ACTIVE,783750003995
137808,HC-3003PS,Adesso MC HC-3003PS PS 2 3 Button Desktop Optical Scroll Mouse Retail,Adesso,MC, 0,6.45,0.25,EA,LB,MCP,ACTIVE,783750004046
137810,IMOUSE G25,Adesso Mouse iMouse G25 2.4GHz Wireless Ergonomic Laser Mouse Retail,Adesso,MC, 5,28.68,0.73,EA,LB,MCC,ACTIVE,783750004916
137815,DWA-171,D-Link Network DWA-171 Wireless AC Dual Band USB Adapter Retail,D-Link,NT, 7,28.80,0.39,EA,LB,NTW,ACTIVE,790069391859
137826,CP-9020061-NA,Corsair Power Supply CP-9020061-NA CX750M Retail,Corsair Memory,PS, 0,120.53,6.50,EA,LB,PSA,ACTIVE,843591030755
137881,B140-002-DD,Tripp Lite Accessory B140-002-DD DVI Over Cat5 Dual Display Extender Splitter,Tripp-Lite,AC, 0,290.54,1.80,EA,LB,AC,ACTIVE,037332177513
137889,DSDPS40HR,Intel DSDPS40HR Manager and Distribution f Apache Hadoop 40hours Pro Services,Intel,OT, 0,12103.61,0.00,EA,LB,OSV,ACTIVE,NA
137980,SUPER7B,Tripp-Lite SURGE SUPER7B 7Outlet 7ft 2160Joule NEMA 5-15P Black Strip Retail,Tripp-Lite,UP, 9,22.12,3.00,EA,LB,SUR,ACTIVE,037332175168
137986,TLP1208TEL,Tripp-Lite SURGE TLP1208TEL 12Outlet 8ft 2160Joule NEMA 5-15P Retail,Tripp-Lite,UP, 30,41.40,2.27,EA,LB,SUR,ACTIVE,037332152503
138040,NH-U12S,Noctua NH-U12S LGA2011 1156 1155 1150 AM2 AM2+ AM3 AM3+ FM1 FM2 120mm Retail,Noctua,FN, 0,84.21,3.50,EA,LB,CFS,ACTIVE,842431014306
138041,NH-U14S,Noctua CPU Cooler NH-U14S S2011 1156 1155 1150 AM2 AM3 FM1 FM2 140mm PWM Fan,Noctua,FN, 0,91.27,4.25,EA,LB,CFD,ACTIVE,842431014313
138126,C6PATCH5GR,Startech Cable C6PATCH5GR 5ft Cat6 Molded RJ45 UTP Gigabit Patch Gray Retail,StarTech.com,CB, 0,5.31,0.17,EA,LB,CBN,ACTIVE,065030789318
138127,C6PATCH50GR,Startech Cable C6PATCH50GR 50ft Cat6 Molded RJ45 UTP Gigabit Patch Gray Retail,StarTech.com,CB, 0,16.91,1.41,EA,LB,CBN,ACTIVE,065030789776
138148,PCIE-Q350-R13,IEI SBC PCIE-Q350-R13 Core 2 Duo Quad LGA775 Q35 SATA PCIE USB2.0 Brown Box,iEi,OT, 0,421.67,2.40,EA,LB,SBC,ACTIVE,NA
138155,K17,Dynatron CPU Cooler K17 3U LGA1156 1155 Aluminum Heatsink Fan Retail,Dynatron,FN, 12,42.84,1.00,EA,LB,CFX,ACTIVE,NA
138162,MUYHSMFFADW,StarTech MUYHSMFFADW 3.5mm 4 Pin to 2x3 Pin 3.5mm Headset Adapter M F WH RTL,StarTech.com,CB, 0,10.72,0.04,EA,LB,CBE,ACTIVE,065030849999
138163,SCNM9FM1MBK,StarTech Cable SCNM9FM1MBK 1m DB9 RS232 Serial Null Modem F M Black Retail,StarTech.com,CB, 0,4.19,0.19,EA,LB,CBE,ACTIVE,065030850513
138164,SCNM9FM2MBK,StarTech Cable SCNM9FM2MBK 2m DB9 RS232 Serial Null Modem F M Black Retail,StarTech.com,CB, 0,5.39,0.29,EA,LB,CBE,ACTIVE,065030850506
138165,MUY1MFFADP,StarTech MUY1MFFADP Slim Headphone Splitter Cable 3.5mm Male to 2x3.5mm Female,StarTech.com,CB, 0,7.54,0.10,EA,LB,CBE,ACTIVE,065030850728
138167,MU3MMMSWH,StarTech Cable MU3MMMSWH 3m Slim 3.5mm Stereo Audio Cable Male to Male White,StarTech.com,CB, 0,7.88,1.00,EA,LB,CBE,ACTIVE,065030850711
138169,MU2MMMSWH,StarTech Cable MU2MMMSWH 2m Slim 3.5mm Stereo Audio Cable Male to Male White,StarTech.com,CB, 0,7.20,0.10,EA,LB,CBE,ACTIVE,065030850698
138170,MU1MMMSWH,StarTech Cable MU1MMMSWH 1m Slim 3.5mm Stereo Audio Cable Male to Male White,StarTech.com,CB, 0,6.62,0.10,EA,LB,CBE,ACTIVE,065030850704
138171,HDMM10MA,StarTech Cable HDMM10MA 33ft Active CL2 In-wall High Speed HDMI to HDMI M M,StarTech.com,CB, 0,72.94,1.32,EA,LB,CBE,ACTIVE,065030850018
138172,USB31000NDS,StarTech USB31000NDS USB3.0 to Gigabit Ethernet NIC Network Adapter Black RTL,StarTech.com,AC, 0,31.19,0.27,EA,LB,AC,ACTIVE,065030850810
138173,HDMM20,StarTech Cable HDMM20 20ft High Speed HDMI to HDMI M M Retail,StarTech.com,CB, 0,23.92,1.54,EA,LB,CBE,ACTIVE,065030849838
138174,HDMM30,StarTech Cable HDMM30 30ft High Speed HDMI to HDMI M M Retail,StarTech.com,CB, 0,34.61,2.31,EA,LB,CBE,ACTIVE,065030849852
138175,HDMM6,StarTech Cable HDMM6 6ft High Speed HDMI to HDMI M M Black Retail,StarTech.com,CB, 271,9.78,1.00,EA,LB,CBE,ACTIVE,065030849883
138176,HDMM40,StarTech Cable HDMM40 40ft High Speed HDMI to HDMI M M Retail,StarTech.com,CB, 0,47.63,3.02,EA,LB,CBE,ACTIVE,065030849869
138291,RM24200-S400L2,CHENBRO Rackmount Case RM24200-S400L2 2U 18 2.5 3.5HDD USB2.0 microATX Server,Chenbro,CS, 2,240.26,6.41,EA,LB,CSR,ACTIVE,NA
138339,EPM1350EWT,Enermax PLATIMAX 1350W PS ATX APFC SATA MODULAR 80PLUS PLATINUM RETAIL,Enermax Technology Corporation,PS, 0,365.95,17.00,EA,LB,PSA,ACTIVE,816163001484
138359,IW-SR2-26 BB,In-Win AC SR2-26 BB 26 Rail for 2U RS212,In-Win,AC, 0,58.34,6.00,EA,LB,AC,ACTIVE,NA
138371,NF-S12A FLX,Noctua Fan NF-S12A FLX Knobs Blade Tips 3 Speed SSO2 Bearing 120x120x25mm RTL,Noctua,FN, 31,23.54,0.75,EA,LB,FAN,ACTIVE,842431014238
138495,USB3SAB1MRA,StarTech USB3SAB1MRA 1M SuperSpeed USB 3.0 Cable Right Angle A to B M M Black,StarTech.com,CB, 0,9.47,0.17,EA,LB,CBE,ACTIVE,065030849920
138553,Z87H3-A2X EXTREME,ECS Motherboard Z87H3-A2X Extreme ATX S1150 4xD-ch DDR3 3000(Target) SATA Retail,Elitegroup Computer Systems,MB, 0,195.47,5.60,EA,LB,MB0,ACTIVE,881038036076
138554,Z87H3-A4,ECS Motherboard Z87H3-A4 ATX S1150 4x D-ch DDR3 3000 (OC) Retail,Elitegroup Computer Systems,MB, 0,130.31,2.40,EA,LB,MB0,ACTIVE,881038035451
138609,ARCHER C7,TP-Link NT Archer C7 WL Dual Band AC1750 GBe Router 2.4GHz 5GHz USB 3 Antennas,TP-Link,NT, 6,65.47,3.00,EA,LB,NTR,ACTIVE,845973070601
138614,KVR16LS11/4,Kingston Memory KVR16LS11 4 4GB DDR3 1600 SODIMM 1.35V Retail,Kingston,ME, 5,38.39,1.00,EA,LB,MDH,ACTIVE,740617219784
138615,KVR16LS11/8,Kingston Memory KVR16LS11 8 8GB DDR3 1600 SODIMM 1.35V Retail,Kingston,ME, 14,73.41,1.00,EA,LB,MDH,ACTIVE,740617219791
138642,TL-SG1024DE,TP-Link Switch TL-SG1024DE 24-Port Gigabit Easy Smart Switch 10 100 1000Mbps,TP-Link,NT, 85,111.78,5.40,EA,LB,NTS,ACTIVE,845973021245
138784,MB991SK-B,ICY DOCK MB991SK-B 2.5 SATA HDD SSD Full Metal Mobile Rack 1x3.5 Device Bay,Cremax (ICY DOCK),RD, 1,47.32,1.00,EA,LB,RM,ACTIVE,884826001973
138839,NSE-200-KKN1,CoolerMaster N200 MATX MINI TOWER NO PS 1 0 (3) BAY USB 3.0 BK BLACK INTERIOR,Cooler Master,CS, 9,67.66,16.00,EA,LB,CSM,ACTIVE,884102021862
138872,WH16NS40,LG Storage WH16NS40 Combo Blu-ray Writer BDRW XL 16X SATA Black Software Included Package: Bare,LG Electronics,OD, 31,82.17,1.54,EA,LB,BRR,ACTIVE,719192634916
138978,CB-00010684,ViewSonic Cable CB-00010684 Signal DisplayPort Male Male 30Feet 28AWG Brown Box,ViewSonic,CB, 0,26.41,1.20,EA,LB,CBE,ACTIVE,766907728514
139004,GO-SW-5E,D-Link Network GO-SW-5E 5Port 10 100BASE-T Unmanaged Desktop Switch Retail,D-Link,NT, 0,12.71,0.35,EA,LB,NTS,ACTIVE,790069390906
139063,ST121HDFXA,StarTech Accessory ST121HDFXA HDMI Over Fiber Extender w IR Control 2600ft RTL,StarTech.com,AC, 0,953.64,2.20,EA,LB,VAC,ACTIVE,065030849982
139064,MPEXUSB3S22B,StarTech Accessory MPEXUSB3S22B 2PT Mini PCIE USB3.0 ADT Card w  Bracket Kit,StarTech.com,AC, 0,66.68,0.66,EA,LB,AC,ACTIVE,065030851114
139065,USB2HAB50AC,StarTech Cable USB2HAB50AC 15m 50ft Active USB2.0 A to B Cable Male Male RTL,StarTech.com,CB, 0,41.18,1.66,EA,LB,CBE,ACTIVE,065030850933
139068,DVI2VGAE,StarTech AC DVI2VGAE DVI-D to VGA Active Adapter Converter Cable 1920x1200 RTL,StarTech.com,AC, 0,40.20,0.48,EA,LB,VAC,ACTIVE,065030850834
139069,USBLT2MW,StarTech Cable USBLT2MW 2m 8pin Lightning Connector to USB f iPhone iPod iPad,StarTech.com,CB, 0,20.77,0.23,EA,LB,CBE,ACTIVE,065030850681
139070,USBLT1MW,StarTech USBLT1MW 1m Apple 8Pin Connector to USB Cable for iPhone iPod iPad WH,StarTech.com,CB, 10,19.58,0.19,EA,LB,CBE,ACTIVE,065030850599
139071,RSC-R2UW-2E8E16,Supermicro Accessory RSC-R2UW-2E8E16 Riser Card 2U LHS WIO PCI-E x8 x16 Retail,Supermicro,AC, 0,62.50,1.00,EA,LB,AC,ACTIVE,672042122783
139209,RS5212,HighPoint Storage RS5212 RocketStor Dual-Bay Thunderbolt 10Gb s Storage Dock RT,HighPoint,RD, 0,184.70,2.47,EA,LB,RME,ACTIVE,643653521210
139211,USB-BT400,Asus Wireless USB-BT400 Bluetooth v4.0 USB2.0 3Mbps USB Adapter Retail,ASUS TeK,NT, 178,16.24,0.21,EA,LB,BLT,ACTIVE,886227502752
139298,BKT-BBU-BRACKET-05,Supermicro AC BKT-BBU-BRACKET-05 Mounting Bracket f LSI BBUs & Power Modules,Supermicro,AC, 0,64.04,2.00,EA,LB,AC,ACTIVE,672042106998
139354,NH-U12DX I4,Noctua NH-U12DX i4 Xeon CPU LGA2011 1356 1366 platform CPU Cooler SSO2 1500RPM,Noctua,FN, 2,82.23,3.08,EA,LB,CFX,ACTIVE,842431013248
139355,NH-U9DX I4,Noctua CPU Cooler NH-U9DX i4 S2011 1356 1366 125mm PWM Fan 12V Retail,Noctua,FN, 6,74.83,2.92,EA,LB,CFD,ACTIVE,842431013231
139378,35FCREADBK3,StarTech 35FCREADBK3 3.5inch Front Bay 22in1 USB2.0 Card Reader Black Retail,StarTech.com,AC, 0,19.28,1.00,EA,LB,AC,ACTIVE,065030851121
139380,USB3CAB2M,StarTech Cable USB3CAB2M 2m Certified SuperSpeed USB 3.0 A to B Cable M M BK,StarTech.com,CB, 0,14.89,0.21,EA,LB,CBE,ACTIVE,065030850872
139381,ST4300MINU3B,StarTech ST4300MINU3B Portable 4 Port SuperSpeed Mini USB 3.0 Hub Black Retail,StarTech.com,AC, 27,29.43,0.31,EA,LB,AC,ACTIVE,065030850940
139382,ST4300MINU3W,StarTech ST4300MINU3W Portable 4 Port SuperSpeed Mini USB 3.0 Hub White Retail,StarTech.com,AC, 0,29.43,0.31,EA,LB,AC,ACTIVE,065030850957
139383,USB3SSATAIDE,StarTech AC USB3SSATAIDE USB 3.0 to SATA or IDE Hard Drive Adapter Converter,StarTech.com,AC, 0,51.62,1.00,EA,LB,AC,ACTIVE,065030851091
139458,SNA-BR2/35,Kingston Accessory SNA-BR2 35 2.5inch to 3.5inch Bracket with Screw for SSD,Kingston,AC, 503,2.63,1.00,EA,LB,HDA,ACTIVE,740617220551
139567,ADJSHELFHD,StarTech AC 1U Adjustable Mounting Depth Rack Mount Shelf Heavy Duty Fixed RTL,StarTech.com,AC, 0,102.08,14.51,EA,LB,AC,ACTIVE,065030848145
139654,AOC-SGP-I2,Supermicro I O Cards AOC-SGP-I2 Standard LP 2Port GbE with Intel i350 Retail,Supermicro,IO, 1,112.54,3.00,EA,LB,IO,ACTIVE,672042131945
139668,USBLT2MB,StarTech Cable USBLT2MB 2m 8pin Lightning Connector to USB f iPhone iPod iPad,StarTech.com,CB, 0,20.77,0.26,EA,LB,CBE,ACTIVE,065030850674
139669,USBLT1MB,StarTech Cable USBLT1MB 1m 8pin Lightning Connector to USB f iPhone iPod iPad,StarTech.com,CB, 0,18.83,0.19,EA,LB,CBE,ACTIVE,065030850582
139670,ST4300PBU3,StarTech ST4300PBU3 4Port Portable SuperSpeed USB3.0 Hub with Built-in Cable,StarTech.com,AC, 0,27.04,0.30,EA,LB,AC,ACTIVE,065030851084
139672,MDP2DVIMM6B,StarTech Cable MDP2DVIMM6B 6ft MiniDP to DVI Adapter Converter 1920x1200 Black,StarTech.com,CB, 0,22.60,0.28,EA,LB,CBE,ACTIVE,065030851466
139673,MDP2DVIMM3B,StarTech Cable MDP2DVIMM3B 3ft MiniDP to DVI Adapter Converter 1920x1200 Black,StarTech.com,CB, 0,19.03,0.28,EA,LB,CBE,ACTIVE,065030851527
139674,FCREADMICRO3,StarTech FCREADMICRO3 USB3.0 External Flash Multi Media Memory Card Reader SDHC,StarTech.com,AC, 0,17.77,0.31,EA,LB,AC,ACTIVE,065030851435
139675,HDMM12,StarTech Cable HDMM12 12ft High Speed HDMI Cable HDMI to HDMI Male Male Retail,StarTech.com,CB, 0,16.28,0.52,EA,LB,CBE,ACTIVE,065030850742
139676,HDMM8,StarTech Cable HDMM8 8ft High Speed HDMI Cable HDMI to HDMI Male Male Retail,StarTech.com,CB, 0,10.66,0.39,EA,LB,CBN,ACTIVE,065030850735
139707,84H323610-006,CHENBRO Accessory 84H323610-006 Rear Window with 3-Full Height PCI slots RTL,Chenbro,AC, 4,6.83,1.00,EA,LB,AC,ACTIVE,808613808187
139845,2280200-R,Adaptec 2280200-R 8m INT Right-Angle miniSAS SFF-8643 to miniSAS SFF-8087,Adaptec,CB, 0,30.80,0.72,EA,LB,CBI,ACTIVE,760884157084
139851,BW-16D1HT,Asus BDRW DVDRW BW-16D1HT 16X SATA Black Retail,ASUS TeK,OD, 25,102.53,1.90,EA,LB,BRR,ACTIVE,886227418879
139890,SD-PEX50055,SYBA SD-PEX50055 Combo USB+SATA III 6Gb s PCIEx4 with Low Profile Brackets RTL,SYBA,CC, 0,36.66,0.43,EA,LB,CCU,ACTIVE,810154016969
139908,NST-DP100S3,Vantec NST-DP100S3 HD Duplicator for 2.5 3.5 SATA with USB3.0 Dual HD Dock RTL,Vantec Thermal Technologies,RD, 0,58.54,2.13,EA,LB,HDA,ACTIVE,844767014586
139909,UGT-PCE20SR,Vantec UGT-PCE20SR 2-Port Serial (RS-232) PCIe Host Card Retail,Vantec Thermal Technologies,CC, 0,26.72,0.42,EA,LB,IO,ACTIVE,844767020396
139911,UGT-PCE10PL,Vantec UGT-PCE10PL 1-Port Parallel (DB25 Female) PCIe Host Card Retail,Vantec Thermal Technologies,CC, 0,22.89,0.38,EA,LB,IO,ACTIVE,844767020419
139912,UGT-PCE20PL,Vantec UGT-PCE20PL 2-Port Parallel (DB25 Female) PCIe Host Card Retail,Vantec Thermal Technologies,CC, 0,31.95,0.50,EA,LB,IO,ACTIVE,844767020426
139917,UGT-ST644R,Vantec UGT-ST644R 4 Channel 6Port SATA 6Gb s PCIE Raid Host Card Retail,Vantec Thermal Technologies,CC, 10,52.74,0.50,EA,LB,CCR,ACTIVE,844767020471
